2009-07-27,1828850931,153.72
2009-07-26,1811514133,152.51
2009-07-25,1810798397,152.47
2009-07-24,1810450494,152.44
2009-07-23,1811280545,152.59
2009-07-22,1806900915,152.29
2009-07-21,1808009790,152.42
2009-07-20,1783086380,152.14
2009-07-19,1769713554,151.11
2009-07-18,1769371584,151.08
2009-07-17,1769008044,151.05
2009-07-16,1766516800,150.91
2009-07-15,1762973920,150.88
2009-07-14,1777131665,150.64
2009-07-13,1772306101,149.95
2009-07-12,1791030737,151.33
2009-07-11,1790692411,151.30
2009-07-10,1790350955,151.27
2009-07-09,1788353488,151.15
2009-07-08,1786669218,151.16
2009-07-07,1785371872,150.94
2009-07-06,1784408442,150.83
2009-07-05,1785960515,151.06
2009-07-04,1785622549,151.03
2009-07-03,1785265330,151.00
2009-07-02,1787921040,150.98
2009-07-01,1789755561,150.83
2009-06-30,1790060874,150.92
2009-06-29,1789094576,150.82
2009-06-28,1792929593,150.89
2009-06-27,1792723342,150.88
2009-06-26,1792287473,150.83
2009-06-25,1789591556,150.44
2009-06-24,1792794920,150.85
2009-06-23,1790931867,150.60
2009-06-22,1793435255,150.94
2009-06-21,1807419763,151.80
2009-06-20,1807316954,151.79
2009-06-19,1806939461,151.76
2009-06-18,1809024585,151.70
2009-06-17,1810750798,151.97
2009-06-16,1812341043,152.14
2009-06-15,1809118997,151.80
2009-06-14,1999482580,152.11
2009-06-13,1999214972,152.08
2009-06-12,1998613620,152.02
2009-06-11,1999169253,152.00
2009-06-10,1993594282,151.79
2009-06-09,1964082177,150.72
2009-06-08,1961197039,150.36
2009-06-07,1959323466,150.15
2009-06-06,1957678035,149.98
2009-06-05,1957034503,149.95
2009-06-04,1955960160,149.44
2009-06-03,1956618228,149.73
2009-06-02,1953539681,149.98
2009-06-01,1947439948,149.98
2009-05-31,1937995754,149.48
2009-05-30,1934884682,149.24
2009-05-29,1934113000,149.10
2009-05-28,1938346197,148.85
2009-05-27,1935278647,148.54
2009-05-26,1928398240,148.20
2009-05-25,1928043896,147.84
2009-05-24,1917515285,146.94
2009-05-23,1915469345,146.80
2009-05-22,1915567151,146.89
2009-05-21,1911445578,146.62
2009-05-20,1912628160,146.94
2009-05-19,1862527849,146.52
2009-05-18,1855299359,146.16
2009-05-17,1867979216,147.44
2009-05-16,1866181759,147.32
2009-05-15,1865566515,147.29
2009-05-14,1862837461,147.07
2009-05-13,1862775187,147.04
2009-05-12,1863391044,147.19
2009-05-11,1837056579,145.31
2009-05-10,1834213133,145.14
2009-05-09,1833624221,145.11
2009-05-08,1833248370,145.10
2009-05-07,1827834914,144.89
2009-05-06,1827045153,144.89
2009-05-05,1824407005,144.29
2009-05-04,1816600632,143.52
2009-05-03,1811797741,143.21
2009-05-02,1811047815,143.17
2009-05-01,1810382298,143.12
2009-04-30,1812893952,143.51
2009-04-29,1811341796,143.37
2009-04-28,1803022437,142.75
2009-04-27,1805440620,142.84
2009-04-26,1802502210,142.40
2009-04-25,1801821989,142.37
2009-04-24,1798279042,141.92
2009-04-23,1796229081,142.13
2009-04-22,1790653284,141.71
2009-04-21,1785997243,141.21
2009-04-20,1785108601,141.25
2009-04-19,1781791478,140.76
2009-04-18,1780294319,140.66
2009-04-17,1779583170,140.62
2009-04-16,1767608636,138.66
2009-04-15,1757595054,138.73
2009-04-14,1758703877,138.57
2009-04-13,1756671585,138.49
2009-04-12,1736018963,137.09
2009-04-11,1731434303,136.70
2009-04-10,1731378436,136.73
2009-04-09,1731040867,136.66
2009-04-08,1666942438,136.72
2009-04-07,1663973921,136.15
2009-04-06,1667456560,136.53
2009-04-05,1672067575,137.37
2009-04-04,1670866222,137.27
2009-04-03,1670051901,137.15
2009-04-02,1664353796,136.96
2009-04-01,1660467734,136.78
2009-03-31,1656581101,136.21
2009-03-30,1660634532,136.85
2009-03-29,1657492203,136.34
2009-03-28,1656699423,136.24
2009-03-27,1657260529,136.70
2009-03-26,1652606156,136.32
2009-03-25,1648382068,136.02
2009-03-24,1646440741,135.75
2009-03-23,1645904083,135.86
2009-03-22,1642272627,135.50
2009-03-21,1641593362,135.46
2009-03-20,1639693984,135.09
2009-03-19,1633357951,134.63
2009-03-18,1617474832,133.61
2009-03-17,1618431903,133.73
2009-03-16,1616448243,133.44
2009-03-15,1629216070,133.65
2009-03-14,1628832803,133.75
2009-03-13,1627079631,133.15
2009-03-12,1620085592,132.74
2009-03-11,1617371938,132.59
2009-03-10,1619736828,132.74
2009-03-09,1622107338,133.47
2009-03-08,1621476681,133.40
2009-03-07,1620806195,133.36
2009-03-06,1619240284,133.11
2009-03-05,1615740008,132.87
2009-03-04,1616756015,132.61
2009-03-03,1668608988,132.99
2009-03-02,1687477212,132.97
2009-03-01,1694259920,133.82
2009-02-28,1695600667,134.12
2009-02-27,1694250024,134.06
2009-02-26,1678951208,134.36
2009-02-25,1675926532,133.81
2009-02-24,1677950856,133.89
2009-02-23,1676585677,134.09
2009-02-22,1673048167,134.20
2009-02-21,1672784485,134.33
2009-02-20,1672570322,134.41
2009-02-19,1687185398,135.36
2009-02-18,1612472016,134.51
2009-02-17,1614502483,134.25
2009-02-16,1601547508,135.45
2009-02-15,1656608113,135.28
2009-02-14,1656086726,135.24
2009-02-13,1655014081,134.91
2009-02-12,1646476151,134.49
2009-02-11,1649716419,134.98
2009-02-10,1645857206,135.02
2009-02-09,1648004117,135.56
2009-02-08,1645099757,134.67
2009-02-07,1644719693,134.65
2009-02-06,1642320573,133.94
2009-02-05,1639833338,132.79
2009-02-04,1549050615,128.99
2009-02-03,1424634396,122.39
2009-02-02,1422601345,122.55
2009-02-01,1430345867,123.94
2009-01-31,1429922032,123.93
2009-01-30,1429746133,123.79
2009-01-29,1432987313,124.19
2009-01-28,1436312340,124.34
2009-01-27,1436610294,124.28
2009-01-26,1428649350,123.56
2009-01-25,1430856001,124.04
2009-01-24,1430381134,124.01
2009-01-23,1430090524,124.10
2009-01-22,1427850043,124.34
2009-01-21,1419648026,124.33
2009-01-20,1421370672,124.79
2009-01-19,1424318005,125.34
2009-01-18,1431052274,126.14
2009-01-17,1430607635,126.11
2009-01-16,1429214912,125.59
2009-01-15,1426651227,125.49
2009-01-14,1447477027,125.71
2009-01-13,1448364902,126.08
2009-01-12,1447089813,126.18
2009-01-11,1460136582,127.39
2009-01-10,1459688070,127.36
2009-01-09,1459159369,127.28
2009-01-08,1451402496,126.43
2009-01-07,1455064710,127.15
2009-01-06,1455901979,127.05
2009-01-05,1454494702,126.99
2009-01-04,1455214608,126.95
2009-01-03,1454770323,126.92
2009-01-02,1453520185,126.32
2009-01-01,1449585686,125.88
2008-12-31,1449516335,126.05
2008-12-30,1438070313,125.93
2008-12-29,1440337157,125.75
2008-12-28,1458881375,126.79
2008-12-27,1458614172,126.77
2008-12-26,1458080799,126.74
2008-12-25,1456366984,126.70
2008-12-24,1454207601,126.69
2008-12-23,1438039847,125.92
2008-12-22,1436850183,125.61
2008-12-21,1435415032,125.31
2008-12-20,1435444823,125.42
2008-12-19,1433933310,125.67
2008-12-18,1434625954,125.61
2008-12-17,1433309854,125.63
2008-12-16,1434822455,125.80
2008-12-15,1437337712,125.96
